node,adap_degree,betweenness,degree,random,seamless_mavg
107,0.7195990592295703,0.6311790247160989,0.4570112447116455,0.4663788688488088,0.6925717059118236
108,0.7272392006234691,0.6905895123580494,0.704895902916945,0.5224745323981296,0.7334238755288355
109,0.4974351480739256,0.14137998218659542,0.10626809173903362,0.49044463927855714,0.49391392507236703
110,0.15298903362280117,0.18523157425963038,0.10628200846136718,0.5041733466933868,0.20151510660209304
111,0.7393562124248497,0.690603429080383,0.7049098196392786,0.49968061122244495,0.7228816243598307
112,0.6815617345802717,0.6906173458027166,0.7049237363616121,0.46527916945001113,0.6855952182142062
113,0.29080647405922955,0.12257849031396126,0.10629592518370073,0.4850608160765976,0.28296104709418834
114,0.06011189044756179,0.17714595858383433,0.039662658650634605,0.5016601258071699,0.09083815547762193
115,0.21448661211311512,0.17391727900244935,0.10630984190603429,0.46834892006234696,0.29354152749944334
116,0.25952112558450235,0.16182364729458917,0.10632375862836785,0.49530588955689153,0.27816411294811855
117,0.1027449343130706,0.12469383210866178,0.03967657537296816,0.46082860164774,0.11443126530839456
118,0.21991538632821198,0.34116844800712537,0.1063376753507014,0.4559516254731686,0.26911260020040073
119,0.02479779002449343,0.014542974838566022,0.0111333778668448,0.5077361667780005,0.037117951180138054
120,0.44903056112224454,0.5143342240035627,0.4570251614339791,0.5102435426408373,0.3469497119238477
121,0.037950066800267204,0.045577265642395906,0.016853150745936317,0.4456702293475841,0.06233987419283009
122,0.11135534958806502,0.11520262747717658,0.06185983077265643,0.5370415831663328,0.12969295535515477
123,0.3061635771543086,0.6372327989311958,0.10635159207303496,0.47956329325317304,0.5367423527610775
124,0.011683088399020262,0.029503451347138724,0.007236695613449121,0.5079696893787575,0.027449649298597202
125,0.39383308283233137,0.4906618793141839,0.10636550879536852,0.4922979291917168,0.39925048708528166
126,0.5654990536628813,0.6180694722778891,0.4570390781563126,0.4788755288354487,0.6121900954687153
127,0.445600089067023,0.6336283678468048,0.10637942551770208,0.48891853150745945,0.4166626586506347
128,9.087619683812069e-05,0.020902916945001113,8.350033400133601e-05,0.5415041193498108,0.010439176965041192
129,0.40760354041416164,0.11433979069249611,0.10639334224003563,0.5206301491872635,0.42962874359830777
130,0.7225624860832777,0.353999665998664,0.4570529948786462,0.510162547316856,0.6981976383322198
131,0.509537129815186,0.6119600311734581,0.10640725896236919,0.5122650857270096,0.47752037408149645
132,0.40650133600534405,0.6381095524382098,0.10642117568470275,0.5388636996214651,0.5184594814629259
133,0.7444276052104208,0.5900690269427744,0.1064350924070363,0.49321197951458473,0.6921382626363839
134,0.011539606991761302,0.04337842351369406,0.007250612335782677,0.48739075372968155,0.02943073647294589
135,0.03744057559563572,0.10406924961033177,0.03969049209530172,0.46895568915609,0.07281581913827655
136,0.7202986528612781,0.3993960142507237,0.45706691160097973,0.5222984858606101,0.6940743779225118
137,0.43176102204408817,0.18798708528167446,0.4570808283233133,0.47760646292585174,0.43376810565575596
138,0.09297302939211757,0.4337146515252728,0.06187374749498998,0.5261621854820754,0.11050185092407036
139,0.03705897906924961,0.1620741482965932,0.039704408817635276,0.47819820195947454,0.066957609663772
140,0.7374139946559787,0.051352705410821646,0.10644900912936986,0.47935774326430647,0.6799136258628368
141,0.5846413660654642,0.5143481407258963,0.45709474504564684,0.5347877699844132,0.5814685760409708
142,0.32188933422400356,0.1547957025161434,0.10646292585170342,0.46515544978846585,0.29990176881540864
143,0.3820863950122467,0.4835921843687375,0.10647684257403697,0.49531229124916504,0.3570985025606769
144,0.19129843019372078,0.41210198174126034,0.10649075929637053,0.47665428078378985,0.21199430806056557
145,0.20651483522600758,0.36730405254954357,0.10650467601870407,0.4665101035404142,0.21794474365397462
146,0.017192997105321756,0.03163270986417279,0.016867067468269874,0.5229435259407704,0.03949606156757961
147,0.38337480516588734,0.3050128033845469,0.10651859274103763,0.5244188376753507,0.3848545911266979
148,0.5727729069249611,0.10246882654197284,0.039718325539968825,0.5789878367846805,0.3865318275439769
149,0.7031479625918504,0.1106101091071031,0.10653250946337119,0.5320745657982632,0.6652375514918727
150,0.29583319416611,0.4889640391894901,0.10654642618570474,0.4994424961033178,0.28366598474727234
151,0.25743876642173236,0.4490508795368515,0.1065603429080383,0.46882125361834787,0.28469571086617684
152,0.2912303774215097,0.3662046314851926,0.10657425963037186,0.5657833723001559,0.3129509505121354
153,0.13228442997105322,0.08536517479403251,0.061887664217323536,0.49113964039189495,0.1813225826653307
154,0.3496993987975952,0.029002449343130707,0.06190158093965709,0.5500663827655311,0.37983365341794695
155,0.059856796927187705,0.5065686929414385,0.06191549766199065,0.5078697673124025,0.09190631958361167
156,0.7073124025829437,0.34564963259853043,0.45710866176798043,0.4832654197283456,0.6800185440325096
157,0.6272361389445558,0.16481574259630372,0.10658817635270541,0.4836232186595414,0.5740589651525274
158,0.15169269093743043,0.42075818303273216,0.10660209307503897,0.4779925128033845,0.16772244488977955
159,0.5615475395234915,0.330522155421955,0.10661600979737253,0.4998793420173681,0.5474947742707637
160,0.5205554163883322,0.3864952126475173,0.45712257849031396,0.449500250501002,0.554947304330884
161,0.025074454464484527,0.0695557782231129,0.025356268091739034,0.4967554553551548,0.04873767674237364
162,0.007356101091071032,0.005733689601425072,0.0046481852594077045,0.4594800712536184,0.02435815380761523
163,0.6986766588733022,0.16886550879536852,0.45713649521264754,0.4660626809173904,0.6611492985971945
164,0.0965227677577377,0.21942496103317746,0.061929414384324206,0.47560551658873307,0.12365162964818528
165,0.22413368403473616,0.2907064128256513,0.10662992651970608,0.49970357381429525,0.2473438474170563
166,0.4660274716098865,0.32704297483856604,0.10664384324203964,0.5171107492763305,0.3905281326541973
167,0.7048178301046538,0.3402777777777778,0.45715041193498107,0.5541179581384992,0.6904148922845692
168,0.25603609997773324,0.1383183032732131,0.06194333110665776,0.5168248997995992,0.2559542348586061
169,0.23733689601425076,0.08860777109775106,0.1066577599643732,0.4700047316855935,0.2946087243932309
170,0.05869669895346248,0.4621325985303941,0.06195724782899132,0.512954102649744,0.10269757570696951
171,0.025177994878646182,0.2571114451124471,0.02537018481407259,0.494189629258517,0.048644518203072806
172,0.5222348864395457,0.08048040525495435,0.10667167668670675,0.4761282286795814,0.44637723363393456
173,0.7148256234691606,0.6906312625250501,0.7049376530839457,0.5219888387886885,0.731075804386551
174,0.7564561066577601,0.6906451792473837,0.7049515698062793,0.5343524549098196,0.7265585824426631
175,0.667226258071699,0.3562820084613672,0.45716432865731466,0.5201379147183255,0.6251696518036072
176,0.17370713649521266,0.44532119795145847,0.10668559340904031,0.5133004898686262,0.20487493737474952
177,0.013791193498107326,0.01145346248051659,0.007264529058116233,0.5535717267869071,0.03052962174348698
178,0.0370980850590069,0.04234858606101091,0.025384101536406148,0.46993208639501227,0.056344995546648846
179,0.311312207748831,0.22229180583389002,0.10669951013137387,0.5295791583166333,0.2559187680917391
180,0.2743633099532398,0.13760855043420175,0.06197116455132488,0.481064629258517,0.26151070195947457
181,0.3852486918281007,0.5143620574482298,0.10671342685370742,0.4737218882208863,0.42500250501002
182,0.005069722778891116,0.07551213538187486,0.00466210198174126,0.5730460921843687,0.021337369182810068
183,0.6236351870407482,0.558519817412603,0.4571782453796482,0.5128157704297484,0.6113213719104877
184,0.7296916054330884,0.5653807615230461,0.45719216210198177,0.4949821865954131,0.6964557239478957
185,0.31751224671565353,0.49770374081496327,0.4572060788243153,0.4979067857938098,0.3833546955021153
186,0.0008517034068136274,0.014779559118236474,0.000751503006012024,0.46961074927633045,0.014439413549320865
187,0.007795173680694723,0.03601647739924293,0.007278445780449789,0.46401302605210426,0.02359983856602093
188,0.7423620852816745,0.3969466711200178,0.4572199955466489,0.4956563126252505,0.7153949704965485
189,0.7081762135381875,0.6906590959697172,0.7049654865286128,0.541208945669116,0.7343709154419951
190,0.18159290803829883,0.038020485415274995,0.03973224226230238,0.5507407871298152,0.2311916819750613
191,0.0168061122244489,0.10021431752393677,0.01688098419060343,0.4740998663994656,0.03340230460921844
192,0.5695535515475395,0.18903083945669116,0.4572339122689824,0.4614296648853262,0.5646241023714096
193,0.005152109775105767,0.08131540859496772,0.004676018704074816,0.48977273992429304,0.024385785459808507
194,0.5907993765308395,0.402833444667112,0.10672734357604098,0.5425665219327545,0.540826771598753
195,0.40130789356490765,0.5793253173012692,0.457247828991316,0.4520474281897128,0.41522844299710543
196,0.01680792139835226,0.013234802939211757,0.016894900912936987,0.48376697840124694,0.04876179442217768
197,0.28530909040302826,0.3673179692718771,0.10674126029837454,0.511767980405255,0.3102649256847028
198,0.6640391894900913,0.34260187040748163,0.10675517702070808,0.45088983522600756,0.6073366176798041
199,0.7371792195502116,0.24010521042084168,0.4572617457136495,0.47981671676686705,0.6946363282119795
200,0.000871743486973948,0.02164050322867958,0.0007654197283455801,0.4797272322422623,0.013089303607214428
201,0.03772405922957025,0.019636495212647518,0.03974615898463594,0.4547277889111556,0.11059300545535515
202,0.15552674794032512,0.006373858828768649,0.061985081273658434,0.48474226230238254,0.16488065714762862
203,0.00953142395902917,0.00528835448675128,0.007292362502783345,0.5291349365397461,0.029146473502560673
204,0.29947339122689826,0.10786851480739257,0.06199899799599198,0.505221415052327,0.3543383920619016
205,0.01677744377644177,0.10093798708528168,0.01690881763527054,0.5156346025384102,0.03620593965709197
206,0.0113666221331552,0.000292251169004676,0.011147294589178357,0.48641769650411937,0.034789259073702956
207,0.03779684368737475,0.1569110443108439,0.039760075706969496,0.48195432531730126,0.07829312792251168
208,0.005193164105989758,0.016059897572923625,0.0029920953017145402,0.5758814851926075,0.020505086562012918
209,0.03798666778000446,0.08124582498329994,0.03977399242930305,0.48089832442663105,0.10201438293253176
210,0.059244600311734584,0.2700679136049878,0.06201291471832554,0.4789030839456691,0.21055955661322642
211,0.5722240313961257,0.6906730126920508,0.7049794032509463,0.4804591126697841,0.5884982395346249
212,0.7283906702293476,0.607478846582053,0.4572756624359831,0.4909459196170119,0.6615725269984414
213,0.5451693665107994,0.5719772879091517,0.45728957915831664,0.4762763026052104,0.5695273185259407
214,0.42579269650411933,0.17578211979514585,0.10676909374304164,0.505352928078379,0.4357879856936095
215,0.3135817468269873,0.1469884212870185,0.1067830104653752,0.5008337508350034,0.2644109329770653
216,0.060097695390781566,0.2178662881318192,0.03978790915163661,0.5053739423291027,0.08903413076152307
217,0.01682837898018259,0.0058311066577599645,0.016922734357604097,0.5209491204631486,0.04040316744600312
218,0.6825581718993543,0.6800545535515475,0.4573034958806502,0.46370922400356274,0.6546169352594076
219,0.006709947673124026,0.028487530616789134,0.004689935426408372,0.4793194722778892,0.02560449370964151
220,0.5685747884658205,0.25612335782676465,0.0620268314406591,0.5369450011133379,0.26382656284791806
221,0.6974845524382097,0.6618375640169227,0.45731741260298375,0.4980398296593187,0.6646557977065242
222,0.016624498997995993,0.05172845691382766,0.016936651079937654,0.46905881206858163,0.04229104041416165
223,0.5333393175239367,0.6547261189044756,0.45733132932531734,0.4834569138276553,0.5187372940325095
224,0.5349256847027388,0.6427020708082832,0.45734524604765087,0.4727431251391672,0.5015554303050546
225,0.5249735582275663,0.2766644399910933,0.10679692718770875,0.5200456468492541,0.4743080048986862
226,0.5800114117123136,0.5143759741705634,0.45735916276998445,0.4699064796259185,0.5488373065575596
227,0.3536818080605656,0.4918030505455355,0.10681084391004231,0.4650700011133378,0.3411555332887998
228,0.14499763415720332,0.4663771988421287,0.10682476063237586,0.428246492985972,0.17672879787352483
229,0.05988685704742819,0.15727287909151638,0.062040748162992654,0.4939278557114229,0.09335507125361836
230,0.7263101202404809,0.436998997995992,0.457373079492318,0.4752221108884435,0.6985972918058339
231,0.6464097639723893,0.24265197060788243,0.10683867735470942,0.4975516310398575,0.5312005886773548
232,0.622250334001336,0.33177466043197507,0.10685259407704298,0.5185199565798263,0.5824321490202627
233,0.3338980739256291,0.5120379648185259,0.10686651079937654,0.44603442997105325,0.3380647684257403
234,0.33095747049654867,0.6571058784235138,0.10688042752171009,0.5418740258294367,0.34417613699621474
235,0.5099191438432421,0.11228011578712982,0.45738699621465156,0.5321345468715208,0.4865931167891338
236,0.34985331774660433,0.4827989311957248,0.10689434424404365,0.5474284680472055,0.35772518648407925
237,0.7412394232910265,0.6906869294143844,0.70499331997328,0.5404369850812737,0.73183498246493
238,0.5756589568024939,0.005872856824760632,0.1069082609663772,0.526937207748831,0.5357258962369184
239,0.6661762413716322,0.33348641727900247,0.10692217768871076,0.4705747606323759,0.6217039217323537
240,0.18619015809396572,0.3673318859942107,0.10693609441104432,0.5235999777332443,0.21073734274103764
241,0.6868524549098197,0.6907008461367179,0.7050072366956135,0.48483814851926077,0.6867315673012692
242,0.19031020374081498,0.3673458027165442,0.10695001113337788,0.5424557448229793,0.21355419171676687
243,0.05930360721442886,0.0273602761077711,0.0253980182587397,0.5471302326875974,0.1032822589623692
244,0.24094397127588513,0.4350784903139613,0.10696392785571143,0.5354581384992206,0.3496347486639947
245,0.5288973780895123,0.4045173680694723,0.10697784457804499,0.48823327209975503,0.4983142882988199
246,0.20244029726118903,0.48793420173680696,0.10699176130037853,0.4710480683589401,0.22550802299042533
247,0.6033956802493877,0.3029113783121799,0.10700567802271209,0.45530922957025166,0.5422445098530394
248,0.7273072533956803,0.2126753507014028,0.10701959474504565,0.47081705076820307,0.7112241705633489
249,0.06429734468937875,0.0018787575150300603,0.025411934981073258,0.5048829603651749,0.1026879383767535
250,0.29267312402582946,0.6884324203963483,0.4574009129369851,0.4906560342908039,0.34658695168114007
251,0.21632709864172792,0.26548931195724784,0.1070335114673792,0.4724164996659987,0.26211506346025387
252,0.6399254063682922,0.1533483633934536,0.10704742818971276,0.5232057169895347,0.5734493152972612
253,0.2160930193720775,0.3673597194388778,0.10706134491204632,0.5068056947227789,0.2183270916833667
254,0.15216112781117794,0.3673736361612113,0.10707526163437987,0.43447867958138503,0.17170166026497438
255,0.003985331774660432,0.022893008238699622,0.001725673569360944,0.4971036517479403,0.019007090570028945
256,0.21455146403918948,0.40795479848586064,0.10708917835671343,0.49095315631262526,0.22873334864172792
257,0.4495297539523492,0.27354709418837675,0.10710309507904699,0.42630817189935427,0.23601767423736364
258,0.5471735136940548,0.16654141616566467,0.10711701180138054,0.555789217323536,0.5296969146626587
259,0.5292137051881541,0.6733188599421065,0.4574148296593187,0.4868811233578268,0.5175649354264082
260,0.3823456635493209,0.417251169004676,0.1071309285237141,0.5027411767980405,0.3939296509686038
261,0.3101487697617457,0.20564740592295702,0.10714484524604766,0.43220816633266534,0.3302999123246494
262,0.5951557281229125,0.19981629926519706,0.4574287463816522,0.5435401358272101,0.5208567969271878
263,0.1510031173458027,0.2909012469383211,0.10715876196838121,0.4945140280561123,0.18430229208416832
264,0.023647016254731687,0.0201792473836562,0.011161211311511912,0.49618653974615906,0.05859700651302606
265,0.15022141505232686,0.18513415720329549,0.10717267869071477,0.5013051102204409,0.2000685120240481
266,0.7381417000668004,0.3436595413048319,0.10718659541304833,0.4845091572032955,0.6637835114673794
267,0.3835976118904476,0.11683088399020264,0.10720051213538188,0.44981059340904034,0.394315046760187
268,0.03211200178134046,0.07893564907592963,0.025425851703406815,0.5252738810955244,0.24234990814963261
269,0.19777262859051437,0.20802716544199512,0.06205466488532621,0.4422902749944333,0.23530025328434653
270,0.5133084224003563,0.3298402360276108,0.10721442885771544,0.5256870685816076,0.48859108494767317
271,0.060749276330438653,0.17998496993987978,0.06206858160765977,0.45320738699621466,0.10471919533511469
272,0.038025773769761746,0.03717156535292808,0.039801825873970166,0.4760427800044534,0.06417933784235137
273,0.03799390447561791,0.026678356713426856,0.02543976842574037,0.5024066187931419,0.10076187096415054
274,0.5198716878200846,0.10771543086172346,0.4574426631039858,0.5093193331106658,0.5156673207526163
275,0.15289036406145626,0.20927967045201515,0.107228345580049,0.5035772934758407,0.19230002365842802
276,0.1885174515698063,0.17806446225784903,0.10724226230238254,0.506517896904921,0.25581087174348704
277,0.14692677020708084,0.5773352260075707,0.1072561790247161,0.49001767423736364,0.25123652165442
278,0.0008512859051436207,0.02349142729904253,0.000403584947673124,0.5024954074816299,0.013380316187931418
279,0.02223864395457582,0.04670452015141394,0.01695056780227121,0.47250974170563353,0.05128717156535293
280,0.7165727287909153,0.6454297483856603,0.4574565798263193,0.4392543420173681,0.7125441299265198
281,0.15155157537296815,0.5650328434647072,0.10727009574704965,0.5093535682476064,0.1911066716766867
282,0.7462543141839234,0.6907147628590514,0.705021153417947,0.45017354152749944,0.722186581496326
283,0.5309063961255845,0.22474114896459588,0.4574704965486529,0.4965735637942552,0.5848745129147185
284,0.37590764863059456,0.35724226230238254,0.10728401246938321,0.45194792362502784,0.41713771988421283
285,0.5820038688488087,0.39881151191271436,0.45748441327098643,0.5236610721442886,0.550692176018704
286,0.3091569249610332,0.49894232910264974,0.10729792919171677,0.5401624081496327,0.3068784652638611
287,0.27882208862168784,0.43616399465597866,0.10731184591405032,0.5047688432420396,0.3017809786239145
288,0.05946629369850813,0.03246771320418615,0.02545368514807393,0.49386216878200845,0.0746692969271877
289,0.037650578935649076,0.32519205076820307,0.03981574259630372,0.4996888220886217,0.06870047734357604
290,0.5809701347138723,0.3623914495657983,0.10732576263638388,0.48725214317523935,0.48556224949899807
291,0.7233141282565131,0.19143843242039635,0.10733967935871744,0.4729858327766645,0.6612815283344466
292,0.14864242373636163,0.36738755288354485,0.107353596081051,0.5270481240258295,0.1828944764529058
293,0.29983592184368735,0.21547261189044756,0.10736751280338455,0.433973920062347,0.3069531563126252
294,0.2821481852594077,0.35296982854598086,0.10738142952571811,0.45826778557114234,0.3170647058004899
295,0.7108803718548208,0.5873135159207303,0.45749832999332,0.5532780839456691,0.7240655268871076
296,0.060964707192162106,0.17642228902248944,0.062082498329993324,0.5020429748385661,0.08488824871966154
297,0.0490435036740147,0.05357938098419061,0.03982965931863727,0.5772937541750167,0.08677935036740149
298,0.016678356713426854,0.045730349588065024,0.016964484524604764,0.4721281451792474,0.042898602761077716
