label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
US Power Grid,adap_degree,,2170,0.0301992874638165,0.3469885604542418,0.02556891585950955,0.0025568915859509557,0.042381151191271386,0.009491589286529486,0.0009491589286529485,100
US Power Grid,adap_degree,,2240,0.0311734580271654,0.3235665775996437,0.03149984738688596,0.0031499847386885966,0.04355363504787348,0.011679804394415917,0.0011679804394415917,100
US Power Grid,adap_degree,,2310,0.0321476285905143,0.29782425963037185,0.03623103240721404,0.003623103240721403,0.04550573368960138,0.015516115405464073,0.0015516115405464072,100
US Power Grid,adap_degree,,2380,0.0331217991538632,0.27365564462257846,0.03935830002284069,0.00393583000228407,0.04874582498329989,0.018188232542005908,0.0018188232542005907,100
US Power Grid,adap_degree,,2450,0.0340959697172122,0.24500570585615672,0.045340863945611036,0.004534086394561102,0.051801241371632105,0.020519920925879922,0.0020519920925879927,100
US Power Grid,adap_degree,,2520,0.0350701402805611,0.21761077710977506,0.046464623554323826,0.004646462355432381,0.05708528167445999,0.025443996004430067,0.0025443996004430075,100
US Power Grid,adap_degree,,2590,0.03604431084391,0.19558408483633932,0.04604493191795236,0.004604493191795237,0.05656006457359159,0.023864805491295635,0.0023864805491295637,100
US Power Grid,adap_degree,,2660,0.0370184814072589,0.1757164328657314,0.04472299557485639,0.004472299557485639,0.05565993097305718,0.021996395710123715,0.002199639571012371,100
US Power Grid,adap_degree,,2730,0.0379926519706078,0.15100033400133597,0.042326197195116516,0.00423261971951165,0.05311038744154972,0.01784571842381043,0.0017845718423810432,100
US Power Grid,adap_degree,,2800,0.0389668225339568,0.13184159986639943,0.038613091429848125,0.0038613091429848126,0.05001391672233352,0.016165826131962043,0.0016165826131962044,100
US Power Grid,adap_degree,,2870,0.0399409930973057,0.1203456913827655,0.03342387264055727,0.0033423872640557266,0.04596707303495877,0.014152704361417367,0.0014152704361417368,100
US Power Grid,adap_degree,,2940,0.0409151636606546,0.10454826319305274,0.024598388717933888,0.0024598388717933894,0.04118681808060561,0.011816440330578113,0.001181644033057811,100
US Power Grid,adap_degree,,3010,0.0418893342240035,0.09232882431529722,0.0182365688343299,0.0018236568834329898,0.03547776107771093,0.009954352976660927,0.000995435297666093,100
US Power Grid,adap_degree,,3080,0.0428635047873524,0.08331412825651299,0.012521776787385197,0.0012521776787385197,0.030419450011133328,0.006985666569235676,0.000698566656923568,100
US Power Grid,adap_degree,,3150,0.0438376753507014,0.07671955021153415,0.008623729987418841,0.0008623729987418839,0.026363560454241767,0.005498222418019859,0.0005498222418019859,100
US Power Grid,adap_degree,,3220,0.0448118459140503,0.07167014584725001,0.005173456884778645,0.0005173456884778646,0.022627616343798663,0.002561473814915395,0.00025614738149153945,100
US Power Grid,adap_degree,,3290,0.0457860164773992,0.0682860164773992,0.0063665445684186785,0.0006366544568418678,0.021300517702070764,0.002650433665175845,0.0002650433665175846,100
US Power Grid,adap_degree,,3360,0.0467601870407481,0.06425155867290132,0.007441044693615746,0.0007441044693615746,0.019925823869962098,0.002650505290518135,0.0002650505290518136,100
US Power Grid,adap_degree,,3430,0.047734357604097,0.06012149298597191,0.008574876160912693,0.0008574876160912693,0.018768230906256914,0.003238725760849513,0.00032387257608495134,100
US Power Grid,adap_degree,,3500,0.048708528167446,0.05610846693386769,0.008927995575550815,0.0008927995575550813,0.017785431975061185,0.0035160417486481644,0.00035160417486481646,100
US Power Grid,adap_degree,,3570,0.0496826987307949,0.05283483633934531,0.010217561866060185,0.0010217561866060186,0.017206913827655247,0.0037932166103523406,0.0003793216610352342,100
US Power Grid,adap_degree,,3640,0.0506568692941438,0.04979959919839674,0.010895162154529169,0.0010895162154529168,0.016123079492317914,0.004048863204596079,0.00040488632045960793,100
US Power Grid,adap_degree,,3710,0.0516310398574927,0.045329826319305225,0.011379129086454718,0.0011379129086454718,0.016118347806724508,0.0042626738515114445,0.00042626738515114446,100
US Power Grid,adap_degree,,3780,0.0526052104208416,0.04060718659541299,0.011624945997903164,0.0011624945997903166,0.016048346693386725,0.0048750902742422325,0.00048750902742422333,100
US Power Grid,adap_degree,,3850,0.0535793809841906,0.037602009574704914,0.011702263070631005,0.0011702263070631005,0.015452710977510529,0.004749406630436208,0.0004749406630436208,100
US Power Grid,adap_degree,,3920,0.0545535515475395,0.03411712313515916,0.01124820498099709,0.0011248204980997087,0.015270123580494278,0.004555460522916049,0.0004555460522916049,100
US Power Grid,adap_degree,,3990,0.0555277221108884,0.031212703184146026,0.010552732861266793,0.0010552732861266792,0.014838705188154035,0.004489622102945947,0.0004489622102945948,100
US Power Grid,adap_degree,,4060,0.0565018926742373,0.029122411489645915,0.010087062278736092,0.0010087062278736091,0.01455410821643282,0.004406159401619646,0.0004406159401619647,100
US Power Grid,adap_degree,,4130,0.0574760632375862,0.02643286573146288,0.00952878985511468,0.0009528789855114677,0.014347584057002847,0.004242214242510928,0.0004242214242510928,100
US Power Grid,adap_degree,,4200,0.0584502338009352,0.0241153139612558,0.008708087622153523,0.0008708087622153523,0.014127699844132662,0.003798830693657388,0.00037988306936573887,100
US Power Grid,adap_degree,,4270,0.0594244043642841,0.02254856936094406,0.00803088423035851,0.000803088423035851,0.013762664217323486,0.0036442208879454638,0.0003644220887945464,100
US Power Grid,adap_degree,,4340,0.060398574927633,0.020828184146069864,0.007179760364828286,0.0007179760364828286,0.013405561122244437,0.0032159738434314844,0.0003215973843431484,100
US Power Grid,adap_degree,,4410,0.0613727454909819,0.01968882208862164,0.00667363934653673,0.0006673639346536731,0.013055833890002175,0.0029704811438277974,0.0002970481143827798,100
US Power Grid,adap_degree,,4480,0.0623469160543308,0.018173986862614067,0.005763230073795725,0.0005763230073795725,0.012690659095969664,0.002752378653601846,0.00027523786536018467,100
US Power Grid,adap_degree,,4550,0.0633210866176798,0.017010131373858782,0.0046555666671052355,0.0004655566667105237,0.012343297706524108,0.002574636426318171,0.0002574636426318171,100
US Power Grid,adap_degree,,4620,0.0642952571810287,0.015697227788911108,0.0034390681393757223,0.0003439068139375722,0.011970886216878151,0.0020343965295762244,0.0002034396529576225,100
US Power Grid,adap_degree,,4690,0.0652694277443776,0.014887552883544819,0.0032632086610807597,0.0003263208661080759,0.011556028724114844,0.001947780415976379,0.0001947780415976379,100
US Power Grid,adap_degree,,4760,0.0662435983077265,0.01426032620797145,0.0030850187943295424,0.0003085018794329543,0.01094007459363166,0.0017101485254561752,0.00017101485254561748,100
US Power Grid,adap_degree,,4830,0.0672177688710754,0.01357631930527717,0.0024956212232113153,0.0002495621223211315,0.010598279893119527,0.001575873952842313,0.00015758739528423134,100
US Power Grid,adap_degree,,4900,0.0681919394344244,0.012954380984190559,0.0024276800663683234,0.00024276800663683234,0.010297539523491382,0.001530049258309985,0.00015300492583099852,100
US Power Grid,adap_degree,,4970,0.0691661099977733,0.012320195947450407,0.0024427673743429323,0.00024427673743429324,0.009687708750834956,0.0012905962873618765,0.00012905962873618762,100
US Power Grid,adap_degree,,5040,0.0701402805611222,0.011812513916722287,0.0023418042521822094,0.00023418042521822094,0.009249471164551272,0.0010914760622786435,0.00010914760622786437,100
US Power Grid,adap_degree,,5110,0.0711144511244711,0.011205188154085903,0.0019207773186972201,0.000192077731869722,0.008879982186595362,0.0008797454619151165,8.797454619151166e-05,100
US Power Grid,adap_degree,,5180,0.07208862168782,0.010460504342017318,0.00128596182035163,0.000128596182035163,0.00870393564907588,0.000675635678059685,6.756356780596852e-05,100
US Power Grid,adap_degree,,5250,0.073062792251169,0.009913437987085234,0.001022413937910675,0.00010224139379106745,0.008321782453796436,0.0004416981155338107,4.416981155338106e-05,100
US Power Grid,adap_degree,,5320,0.0740369628145179,0.009373051658873253,0.0008381217391975749,8.381217391975753e-05,0.007704575818303231,0.0010688791350143933,0.00010688791350143931,100
US Power Grid,adap_degree,,5390,0.0750111333778668,0.008853122912491603,0.0012022223356599278,0.0001202222335659928,0.0069003284346470265,0.0014203696011366677,0.00014203696011366675,100
US Power Grid,adap_degree,,5460,0.0759853039412157,0.008491705633489149,0.001232147642403616,0.00012321476424036155,0.006026079937653036,0.0014236733293955437,0.00014236733293955439,100
US Power Grid,adap_degree,,5530,0.0769594745045646,0.008046788020485368,0.0013959941781989216,0.00013959941781989215,0.005413326653306561,0.0013238283325101975,0.00013238283325101979,100
US Power Grid,adap_degree,,5600,0.0779336450679136,0.00758503117345798,0.0014829861045257018,0.0001482986104525702,0.004995129147183206,0.0013114805337231506,0.00013114805337231504,100
US Power Grid,adap_degree,,5670,0.0789078156312625,0.0072176297038520935,0.001518854904227808,0.0001518854904227808,0.00459293587174344,0.0012368179434661909,0.00012368179434661908,100
US Power Grid,adap_degree,,5740,0.0798819861946114,0.006893648407926912,0.0015496354412625744,0.00015496354412625747,0.004282175462035131,0.0011362861511372713,0.00011362861511372713,100
US Power Grid,adap_degree,,5810,0.0808561567579603,0.006471554219550162,0.0015765672613788516,0.0001576567261378852,0.004089289690492044,0.0009662435740403077,9.662435740403076e-05,100
US Power Grid,adap_degree,,5880,0.0818303273213092,0.006150773769761697,0.0015204290787326669,0.00015204290787326668,0.003880538855488706,0.0008311420572865877,8.311420572865878e-05,100
US Power Grid,adap_degree,,5950,0.0828044978846582,0.005736194611445058,0.0015949299270687106,0.00015949299270687103,0.003688348920062298,0.0007570054395261214,7.570054395261214e-05,100
US Power Grid,adap_degree,,6020,0.0837786684480071,0.00544060342908033,0.0015576707709943434,0.00015576707709943433,0.003579241816967217,0.0007478880817531122,7.478880817531121e-05,100
US Power Grid,adap_degree,,6090,0.084752839011356,0.005203044978846529,0.001555788053118871,0.0001555788053118871,0.003378284346470671,0.0006344485522687951,6.34448552268795e-05,100
US Power Grid,adap_degree,,6160,0.0857270095747049,0.004909680472055169,0.0015217985766382601,0.000152179857663826,0.003243152972611839,0.0006044639614623953,6.044639614623952e-05,100
US Power Grid,adap_degree,,6230,0.0867011801380538,0.004692162101981691,0.0014791638426066942,0.00014791638426066942,0.0030974448897795083,0.0005454335726294444,5.454335726294445e-05,100
US Power Grid,adap_degree,,6300,0.0876753507014028,0.00445042863504782,0.0013277788956074566,0.0001327778895607457,0.003022294589178304,0.0005297596665907669,5.297596665907669e-05,100
US Power Grid,adap_degree,,6370,0.0886495212647517,0.0042554553551547,0.0013122341025287774,0.00013122341025287773,0.002912352482743215,0.0005102792629946227,5.102792629946226e-05,100
US Power Grid,adap_degree,,6440,0.0896236918281006,0.004050183700734754,0.0012634088909901436,0.00012634088909901437,0.002807977065241542,0.0004638057814071812,4.6380578140718127e-05,100
US Power Grid,adap_degree,,6510,0.0905978623914495,0.0038702404809618767,0.0011196238589854777,0.00011196238589854777,0.0027477176575372397,0.0004484228140986514,4.484228140986511e-05,100
US Power Grid,adap_degree,,6580,0.0915720329547984,0.003738170786016431,0.0010961534836484192,0.0001096153483648419,0.0026555889556891038,0.00042544062771618016,4.254406277161801e-05,100
US Power Grid,adap_degree,,6650,0.0925462035181474,0.003521487419282965,0.001006449372596945,0.0001006449372596945,0.0025822478289912643,0.0004001865883746926,4.001865883746925e-05,100
US Power Grid,adap_degree,,6720,0.0935203740814963,0.003397767757737653,0.0009148016474749971,9.14801647474997e-05,0.002496520819416557,0.00035201216684199906,3.520121668419989e-05,100
US Power Grid,adap_degree,,6790,0.0944945446448452,0.003249137163215274,0.0008203618825219384,8.203618825219382e-05,0.002435843910042257,0.0003596354559433528,3.5963545594335276e-05,100
US Power Grid,adap_degree,,6860,0.0954687152081941,0.003110944110443063,0.0007617173346427058,7.617173346427059e-05,0.002384212870184767,0.0003708324685151917,3.7083246851519156e-05,100
US Power Grid,adap_degree,,6930,0.096442885771543,0.0029724727232241783,0.0007353618635473099,7.3536186354731e-05,0.002289579158316587,0.0003886098803116621,3.886098803116621e-05,100
US Power Grid,adap_degree,,7000,0.097417056334892,0.002858633934535688,0.0007072473067523693,7.072473067523693e-05,0.002223753061678872,0.00037532847871205255,3.753284787120525e-05,100
US Power Grid,adap_degree,,7070,0.0983912268982409,0.002793225339567977,0.0007078782486851624,7.078782486851624e-05,0.00213941772433752,0.0003758158226429717,3.758158226429717e-05,100
US Power Grid,adap_degree,,7140,0.0993653974615898,0.00268439657091957,0.0006457612885906072,6.457612885906071e-05,0.002082637497216614,0.00037473944656063473,3.7473944656063475e-05,100
US Power Grid,adap_degree,,7210,0.1003395680249387,0.002593937875751454,0.000659098640479178,6.590986404791779e-05,0.002031841460699129,0.000362882155290531,3.62882155290531e-05,100
US Power Grid,adap_degree,,7280,0.1013137385882877,0.002496938321086569,0.000639249280351501,6.392492803515008e-05,0.001972834558004851,0.0003468966742109975,3.468966742109975e-05,100
US Power Grid,adap_degree,,7350,0.1022879091516366,0.002397155421954969,0.0006114385734406149,6.114385734406152e-05,0.001906590959697124,0.00033689398434515785,3.368939843451579e-05,100
US Power Grid,adap_degree,,7420,0.1032620797149855,0.002314907592963651,0.000579092758582733,5.79092758582733e-05,0.0018351981741259829,0.0003326200154266828,3.3262001542668284e-05,100
US Power Grid,adap_degree,,7490,0.1042362502783344,0.0022430973057225028,0.0006011487113535485,6.011487113535486e-05,0.001771320418614965,0.0003222687552298684,3.222687552298683e-05,100
US Power Grid,adap_degree,,7560,0.1052104208416833,0.0021665553328879487,0.0005250667989047402,5.2506679890474034e-05,0.0017263694054775762,0.00029109669257999695,2.9109669257999705e-05,100
US Power Grid,adap_degree,,7630,0.1061845914050323,0.002060649075929589,0.00047157514874063755,4.715751487406376e-05,0.001664996659986592,0.0002504347677675947,2.5043476776759468e-05,100
US Power Grid,adap_degree,,7700,0.1071587619683812,0.00197547873524823,0.0004532742604490495,4.5327426044904944e-05,0.001621576486305896,0.0002461243751891796,2.461243751891796e-05,100
US Power Grid,adap_degree,,7770,0.1081329325317301,0.001915915163660611,0.0004394940226894128,4.394940226894128e-05,0.001580382988198571,0.00023623523588714782,2.3623523588714784e-05,100
US Power Grid,adap_degree,,7840,0.109107103095079,0.0018659541304831431,0.000418094841350727,4.180948413507269e-05,0.001531674460031126,0.00022318374035282699,2.2318374035282692e-05,100
US Power Grid,adap_degree,,7910,0.1100812736584279,0.001802911378312135,0.00039375541140489504,3.93755411404895e-05,0.001479904252950295,0.0002119936868768961,2.119936868768961e-05,100
US Power Grid,adap_degree,,7980,0.1110554442217768,0.001767980405254907,0.000400023009956773,4.00023009956773e-05,0.001430499888666175,0.00020189831205653092,2.0189831205653087e-05,100
US Power Grid,adap_degree,,8050,0.1120296147851258,0.001712731017590691,0.0003912077463674771,3.912077463674771e-05,0.001403223112892403,0.0001951256336571322,1.9512563365713216e-05,100
US Power Grid,adap_degree,,8120,0.1130037853484747,0.001671815853930032,0.00038272151877106006,3.827215187710601e-05,0.0013791471832553489,0.00019804583932832903,1.980458393283291e-05,100
US Power Grid,adap_degree,,8190,0.1139779559118236,0.001613087285682428,0.00038130010685148426,3.8130010685148434e-05,0.001346025384101488,0.0001990762097010065,1.9907620970100648e-05,100
US Power Grid,adap_degree,,8260,0.1149521264751725,0.001570641282565085,0.0003587453143504385,3.587453143504385e-05,0.0013058060565575092,0.00019840660434276099,1.9840660434276105e-05,100
US Power Grid,adap_degree,,8330,0.1159262970385214,0.0015252727677576919,0.0003370739506437933,3.370739506437933e-05,0.001268370073480245,0.00019829776796584335,1.9829776796584328e-05,100
US Power Grid,adap_degree,,8400,0.1169004676018704,0.001471136717880159,0.0002963446025673119,2.963446025673119e-05,0.0012356657759963882,0.00017973264428298172,1.7973264428298165e-05,100
US Power Grid,adap_degree,,8470,0.1178746381652193,0.0014394065909596491,0.0003002725962175661,3.002725962175661e-05,0.001196977287909102,0.00018116587162472214,1.8116587162472215e-05,100
US Power Grid,adap_degree,,8540,0.1188488087285682,0.001413660654642569,0.000301351680084737,3.0135168008473706e-05,0.001179998886662163,0.00018641141827078835,1.8641141827078842e-05,100
US Power Grid,adap_degree,,8610,0.1198229792919171,0.0013656479625917999,0.0002796852728354683,2.7968527283546843e-05,0.001143954575818253,0.0001746170717150083,1.7461707171500823e-05,100
US Power Grid,adap_degree,,8680,0.120797149855266,0.001341015364061405,0.00027085037412020736,2.7085037412020736e-05,0.001110693609441058,0.00015513023797674726,1.551302379767473e-05,100
US Power Grid,adap_degree,,8750,0.121771320418615,0.001295925183700684,0.0002648227082184421,2.6482270821844217e-05,0.001085643509240658,0.00014384686849321676,1.4384686849321676e-05,100
US Power Grid,adap_degree,,8820,0.1227454909819639,0.001270596749053611,0.00025344742038980827,2.5344742038980822e-05,0.001066855934090357,0.00014318882423548394,1.4318882423548393e-05,100
US Power Grid,adap_degree,,8890,0.1237196615453128,0.001238170786016428,0.0002579382336015641,2.5793823360156407e-05,0.001045424181696676,0.00014723132477595139,1.4723132477595142e-05,100
US Power Grid,adap_degree,,8960,0.1246938321086617,0.001206858160765925,0.00024450230923427866,2.4450230923427866e-05,0.001026358272099706,0.0001397056305529345,1.397056305529345e-05,100
US Power Grid,adap_degree,,9030,0.1256680026720107,0.001174432197728741,0.00023302159008898275,2.3302159008898277e-05,0.001007014028056064,0.00014332947871894367,1.4332947871894367e-05,100
US Power Grid,adap_degree,,9100,0.1266421732353596,0.00115842796704515,0.00023903262994941742,2.390326299494174e-05,0.000986834780672407,0.0001417452793189279,1.4174527931892794e-05,100
US Power Grid,adap_degree,,9170,0.1276163437987085,0.001123079492317918,0.00020278012670205372,2.0278012670205378e-05,0.000962341349365347,0.00013575696006369673,1.3575696006369676e-05,100
US Power Grid,adap_degree,,9240,0.1285905143620574,0.0010919060342907561,0.00020432669949197328,2.0432669949197332e-05,0.0009463371186817559,0.0001309095765516935,1.309095765516935e-05,100
US Power Grid,adap_degree,,9310,0.1295646849254063,0.0010692217768870631,0.00018934529133601656,1.8934529133601652e-05,0.000928384546871469,0.00012520043140376187,1.2520043140376185e-05,100
US Power Grid,adap_degree,,9380,0.1305388554887553,0.001048764195056735,0.00019025711582041326,1.9025711582041326e-05,0.0009082052994878139,0.00012810930479579863,1.2810930479579863e-05,100
US Power Grid,adap_degree,,9450,0.1315130260521042,0.0010276107771097298,0.00018083324326163141,1.8083324326163137e-05,0.0008895568915608471,0.00012333309156477366,1.2333309156477369e-05,100
US Power Grid,adap_degree,,9520,0.1324871966154531,0.001009519038076105,0.0001716614578417123,1.7166145784171232e-05,0.000866455132487149,0.0001247672473132725,1.2476724731327248e-05,100
US Power Grid,adap_degree,,9590,0.133461367178802,0.000983077265642349,0.00016904427776206574,1.690442777620657e-05,0.000850172567356891,0.00012225635529416467,1.2225635529416467e-05,100
US Power Grid,adap_degree,,9660,0.1344355377421509,0.000963454687152036,0.00017062622546724693,1.7062622546724692e-05,0.0008283233132932071,0.00011756396333343012,1.175639633334301e-05,100
US Power Grid,adap_degree,,9730,0.1354097083054999,0.000937430416388287,0.000168197342102115,1.68197342102115e-05,0.000808283233132884,0.00011171408183513805,1.1171408183513806e-05,100
US Power Grid,adap_degree,,9800,0.1363838788688488,0.0009083444667111549,0.00016002372567999566,1.600237256799957e-05,0.000783233132932485,0.0001134931246446451,1.134931246446451e-05,100
US Power Grid,adap_degree,,9870,0.1373580494321977,0.000894288577154264,0.00015983736693900565,1.5983736693900564e-05,0.0007580438655087519,0.00010011006147904993,1.001100614790499e-05,100
US Power Grid,adap_degree,,9940,0.1383322199955466,0.000881763527054063,0.0001551280310729128,1.5512803107291278e-05,0.0007467713204185749,9.753185687622575e-05,9.753185687622577e-06,100
US Power Grid,adap_degree,,10010,0.1393063905588955,0.000872021821420573,0.00015716644312658038,1.571664431265804e-05,0.000734802939211718,9.900069146537096e-05,9.900069146537095e-06,100
US Power Grid,adap_degree,,10080,0.1402805611222445,0.0008519817412602531,0.00015164693510717276,1.5164693510717275e-05,0.0007231128924515299,0.00010197772410954773,1.0197772410954776e-05,100
US Power Grid,adap_degree,,10150,0.1412547316855934,0.000835838343353328,0.00014639904424682622,1.4639904424682622e-05,0.0007128145179246991,0.00010383430845363844,1.0383430845363842e-05,100
US Power Grid,adap_degree,,10220,0.1422289022489423,0.000812458249832955,0.00013891086329493132,1.389108632949313e-05,0.000700846136717839,0.0001037954892818795,1.037954892818795e-05,100
US Power Grid,adap_degree,,10290,0.1432030728122912,0.000798402360276065,0.0001363505245743881,1.3635052457438811e-05,0.000691382765531016,0.00010427237352010991,1.042723735201099e-05,100
US Power Grid,adap_degree,,10360,0.1441772433756401,0.000779893119572433,0.000127424877619629,1.2742487761962899e-05,0.0006776052104207971,9.79217114093711e-05,9.79217114093711e-06,100
US Power Grid,adap_degree,,10430,0.1451514139389891,0.00076778557114224,0.0001296490321950992,1.2964903219509916e-05,0.000667028501447295,9.18937005067684e-05,9.18937005067684e-06,100
US Power Grid,adap_degree,,10500,0.146125584502338,0.000752338009351993,0.000129856570470136,1.2985657047013597e-05,0.0006515809396570479,9.263845478093756e-05,9.263845478093757e-06,100
US Power Grid,adap_degree,,10570,0.1470997550656869,0.0007403696281451349,0.00012793173656450857,1.2793173656450854e-05,0.000637664217323491,8.950217537264296e-05,8.950217537264295e-06,100
US Power Grid,adap_degree,,10640,0.1480739256290358,0.000728401246938276,0.0001248706905437168,1.2487069054371676e-05,0.0006275050100199891,8.50347636292593e-05,8.503476362925929e-06,100
US Power Grid,adap_degree,,10710,0.1490480961923847,0.0007194945446448001,0.00012173366112579064,1.2173366112579066e-05,0.000613588287686431,8.415599268195492e-05,8.41559926819549e-06,100
US Power Grid,adap_degree,,10780,0.1500222667557336,0.0007126753507013559,0.00011977000455835054,1.1977000455835054e-05,0.000603150745936267,8.018298482595154e-05,8.018298482595153e-06,100
US Power Grid,adap_degree,,10850,0.1509964373190826,0.0006931919394343799,0.00012459582868132814,1.2459582868132815e-05,0.0005907648630594029,7.785968366028209e-05,7.78596836602821e-06,100
US Power Grid,adap_degree,,10920,0.1519706078824315,0.00069040859496767,0.00012609724613642714,1.2609724613642717e-05,0.000580188154085901,6.241622894102515e-05,6.241622894102517e-06,100
US Power Grid,adap_degree,,10990,0.1529447784457804,0.000676631039857446,0.00012815755102411831,1.2815755102411828e-05,0.000570028946782407,6.160306493771937e-05,6.160306493771936e-06,100
US Power Grid,adap_degree,,11060,0.1539189490091293,0.0006675851703406339,0.0001270641160400489,1.2706411604004888e-05,0.000555833890002182,5.90708155129216e-05,5.907081551292161e-06,100
US Power Grid,adap_degree,,11130,0.1548931195724782,0.0006481017590736559,0.00012836308101273977,1.2836308101273978e-05,0.000548318859942063,5.797369011025151e-05,5.797369011025152e-06,100
