node,original_id,lat,lon,degree,betweenness,community_id,adap_degree_frac,betweenness_frac,random_frac,seamless_mavg,adap_betweenness_frac,regression_residual
44,BFF,41.87402777,-103.59563888,35,0.000693268636576,3,0.3182991803278689,0.3524590163934426,0.5226639344262295,0.3478176229508197,0.3299180327868852,-0.21793402028122627
45,BFI,47.52997222,-122.30194444,112,0.0084690984542117,3,0.1603483606557377,0.0737704918032786,0.4834426229508197,0.1493053278688525,0.0389344262295082,-0.08433939279455385
46,BFL,35.43386111,-119.05766666,33,0.0001249489496221,3,0.7238319672131148,0.5717213114754098,0.4700819672131148,0.7299344262295082,0.8058606557377049,0.15849753523655508
47,BFM,30.62678055,-88.06809083,34,0.0001582009283805,2,0.6727459016393443,0.5491803278688525,0.5099180327868853,0.7036157786885247,0.8060655737704919,0.09835437251050383
48,BGM,42.20844444,-75.97961111,11,5.972672034141289e-07,1,0.8248360655737705,0.8975409836065574,0.5239139344262295,0.8307438524590165,0.8114959016393443,0.10684496657590181
49,BGR,44.80744444,-68.82813888,58,0.0007628896453092,1,0.4721516393442623,0.3422131147540984,0.5110655737704919,0.4594600409836065,0.485655737704918,-0.02974238828624931
50,BHB,44.44970527,-68.36148972,15,1.9349412938640673e-05,1,0.5508196721311476,0.7520491803278689,0.5235655737704918,0.6284323770491803,0.5834631147540984,-0.07512207962137707
51,BHM,33.56388888,-86.75230555,126,0.0021700958771136,2,0.1749385245901639,0.2315573770491803,0.5138114754098361,0.1907233606557377,0.2622950819672131,0.040695462352436124
52,BIH,37.37311111,-118.36361111,4,0.0,3,0.8299180327868853,0.9303278688524592,0.4593647540983606,0.8185297131147541,0.7921926229508197,0.09950737393717612
53,BIL,45.80784913,-108.54354355,58,0.0021564210949856,3,0.290922131147541,0.2336065573770492,0.5099795081967213,0.3082387295081967,0.2459016393442623,-0.1514124521498496
54,BIS,46.77273388,-100.7457375,36,0.0005957967680903,3,0.3717827868852459,0.375,0.5180737704918033,0.4147110655737706,0.3688524590163934,-0.14513437313110844
55,BJC,39.90880555,-105.11719444,24,6.658652187281043e-05,3,0.7954098360655739,0.6372950819672132,0.5681762295081967,0.815110655737705,0.7984836065573772,0.1980286058522186
56,BJI,47.51072222,-94.93472222,7,1.961115024706257e-05,4,0.7245491803278689,0.75,0.4438114754098361,0.742875,0.8025000000000001,0.04902462787610995
57,BKL,41.51786111,-81.68263888,33,7.692273426914872e-05,1,0.8208196721311476,0.6229508196721312,0.5021516393442623,0.7954303278688525,0.7980327868852459,0.1836410328960143
58,BKW,37.78733333,-81.12416666,7,2.180037539986493e-05,1,0.6778483606557378,0.7377049180327869,0.4648565573770492,0.6933319672131147,0.7770696721311475,-0.05123209204202506
59,BLI,48.79269444,-122.53752777,22,0.0001283331205764,3,0.8090983606557377,0.569672131147541,0.5189139344262295,0.7469918032786885,0.0450819672131147,0.11916659556250553
60,BLV,38.54517305,-89.83518555,15,2.7545496055905135e-05,1,0.8448360655737704,0.7172131147540984,0.4623975409836066,0.8303227459016392,0.788094262295082,0.12670249448491733
61,BMG,39.14602083,-86.61668047,31,0.0001403237038111,4,0.7836475409836067,0.5594262295081968,0.5016393442622952,0.7664456967213115,0.8047540983606558,0.19459607625912523
62,BMI,40.47711111,-88.91591666,63,0.0011762761111618,4,0.2650819672131148,0.3032786885245901,0.534077868852459,0.2621065573770492,0.305327868852459,-0.15409954900489775
63,BNA,36.124475,-86.67818055,203,0.0143907551713756,4,0.0143442622950819,0.040983606557377,0.4689754098360656,0.0269651639344262,0.0491803278688524,0.22200244347767784
64,BOI,43.56436111,-116.22286111,104,0.0030533173123368,3,0.1700819672131147,0.1844262295081967,0.4663934426229508,0.1691618852459015,0.1495901639344262,-0.06199712434253965
65,BOS,42.36294444,-71.00638888,156,0.0114777312726924,1,0.0717213114754098,0.0532786885245901,0.5229508196721312,0.0746618852459016,0.0860655737704918,0.0015717732997095057
66,BPT,29.95083111,-94.02069888,14,3.193754949214753e-05,2,0.8307581967213116,0.6967213114754098,0.5077868852459017,0.8084170081967216,0.7876024590163936,0.10169437371257728
67,BQK,31.25903527,-81.46631638,6,2.751239230344075e-07,1,0.8317008196721312,0.9057377049180328,0.4706967213114754,0.824439549180328,0.7923975409836066,0.07492454478109767
68,BQN,18.49485222,-67.12944166,21,2.795560141932092e-05,1,0.7262704918032787,0.7151639344262295,0.4997131147540984,0.7264036885245903,0.7916598360655738,0.05352259041064389
69,BRD,46.40422222,-94.13380555,5,0.0,4,0.7190573770491803,0.932377049180328,0.5106967213114755,0.7319375000000001,0.79625,0.027997076213828187
70,BRO,25.90613888,-97.426,37,0.0003649415453492,2,0.7774590163934426,0.4405737704918033,0.4678893442622951,0.6262151639344263,0.3647540983606557,0.034665352804656546
71,BRW,71.28486111,-156.76858333,6,1.5358869020993798e-05,0,0.718155737704918,0.7848360655737705,0.4863524590163934,0.7146700819672132,0.8372336065573771,0.06252164432835294
72,BTM,45.95480555,-112.49747222,7,5.38803011128904e-05,3,0.8450409836065574,0.6557377049180328,0.4799180327868853,0.8249252049180328,0.8001024590163934,0.12084155982326461
73,BTR,30.53291666,-91.14988888,91,0.001230172869798,2,0.2534426229508197,0.3012295081967213,0.5018032786885246,0.2657838114754097,0.4016393442622951,-0.056029707717911714
74,BTV,44.471955,-73.15327611,67,0.0012593844297572,1,0.2521516393442623,0.2991803278688524,0.4787295081967213,0.2985481557377049,0.2930327868852459,-0.1485262589612416
75,BUF,42.94042722,-78.73056972,116,0.002780016865989,1,0.2010245901639344,0.2008196721311475,0.5114549180327869,0.2071178278688524,0.194672131147541,-0.0011002869581123176
76,BUR,34.20069444,-118.35866666,89,0.0035504254896748,3,0.2126229508196721,0.165983606557377,0.5161270491803279,0.2172366803278688,0.1270491803278688,-0.09476902058485881
77,BWG,36.96452777,-86.41966666,11,0.0001079903702298,2,0.6218852459016394,0.5901639344262295,0.5347540983606557,0.5346834016393442,0.8252868852459017,-0.18802097598509293
78,BWI,39.17572833,-76.66899111,180,0.0114343455682636,1,0.0430327868852459,0.055327868852459,0.5035245901639345,0.0436885245901639,0.0717213114754098,0.0939164768653703
79,BZN,45.77723577,-111.15026027,87,0.0017107593321289,3,0.2458196721311475,0.2643442622950819,0.4911680327868852,0.2363124999999999,0.1823770491803278,-0.07117260801499928
80,CAE,33.93883805,-81.11953555,119,0.0023101737163574,1,0.1435655737704918,0.2254098360655737,0.5411680327868852,0.1588790983606556,0.2786885245901639,-0.030196088359866147
81,CAK,40.91505555,-81.44363888,61,0.0002305409036519,1,0.7064754098360656,0.4897540983606557,0.5451639344262296,0.6766567622950819,0.7748155737704918,0.20709903002570706
82,CCR,37.98965666,-122.05690222,7,1.7047287609529178e-07,3,0.8262090163934427,0.9118852459016394,0.5489139344262296,0.8189456967213115,0.7959426229508197,0.11529321178741747
83,CDB,55.20591666,-162.72625,7,4.7884221585643745e-06,0,0.7571311475409837,0.8442622950819673,0.4830327868852459,0.7231690573770492,0.6764959016393443,0.07622921579857589
84,CDC,37.70097,-113.09885083,14,3.38499865958444e-05,3,0.8321516393442623,0.6905737704918034,0.4369672131147541,0.8120502049180329,0.7915573770491803,0.14399354122447294
85,CDV,60.49163972,-145.47755777,9,0.0002362338839513,0,0.8348360655737704,0.485655737704918,0.5083811475409836,0.6820061475409838,0.7880532786885246,0.04345583988263835
86,CEC,41.78016666,-124.23652777,7,5.911818835393769e-05,3,0.8342213114754099,0.6495901639344263,0.4677868852459017,0.8117827868852461,0.1987704918032787,0.10765709421036773
87,CEF,42.19401555,-72.53478666,8,1.8100194414780972e-05,1,0.8220286885245902,0.7602459016393444,0.4656352459016393,0.772172131147541,0.7962090163934427,0.0327615163159618
88,CGI,37.22531527,-89.57075944,20,0.000115156252873,4,0.4555532786885246,0.5819672131147541,0.5590368852459017,0.5469077868852458,0.4631147540983606,-0.08110094975545667
89,CHA,35.03519444,-85.20355555,86,0.0006271251531524,1,0.2936680327868852,0.3688524590163934,0.4925819672131147,0.3211885245901639,0.3975409836065574,-0.02345929833599314
90,CHO,38.13964277,-78.45234416,65,0.0011046552409188,1,0.3664754098360656,0.3073770491803279,0.5107991803278689,0.3506301229508197,0.3872950819672131,-0.1054496719979589
91,CHS,32.89863888,-80.04052777,128,0.0033480268279429,1,0.1326434426229508,0.1741803278688524,0.4898360655737705,0.1425399590163935,0.2274590163934426,-0.008753012609437505
92,CIC,39.79538888,-121.85841666,5,3.119058604109987e-06,3,0.7381762295081968,0.8606557377049181,0.506188524590164,0.7521813524590164,0.7924180327868853,0.0382577156859899
93,CID,41.88469444,-91.71080555,97,0.0017432443840056,4,0.2337909836065574,0.2602459016393443,0.4701434426229509,0.2261803278688524,0.2602459016393443,-0.020369973052207918
94,CIU,46.25075166,-84.47238416,7,3.914268526027257e-06,4,0.7169672131147541,0.8524590163934427,0.5070901639344263,0.7319918032786885,0.7950614754098361,0.03826743919225173
95,CKB,39.29765472,-80.22753194,49,0.0008786679722073,2,0.3738934426229509,0.3217213114754098,0.4701229508196721,0.3758770491803279,0.4364754098360656,-0.15831185310739887
96,CLE,41.40940694,-81.85469111,128,0.0016113310711764,1,0.1831352459016393,0.2725409836065574,0.5208401639344262,0.1934959016393442,0.2561475409836066,0.05614440118292144
97,CLL,30.58804188,-96.36254444,86,0.002536346653259,2,0.1847540983606557,0.2110655737704918,0.5053073770491804,0.195248975409836,0.2704918032786885,-0.16266866817204423
98,CLT,35.21318694,-80.95137916,195,0.0155713791400097,1,0.0195286885245901,0.0348360655737704,0.4821106557377049,0.0203616803278688,0.0512295081967213,0.11423536150312188
99,CMH,39.99694666,-82.89215916,160,0.0056054156679012,1,0.0625204918032786,0.1147540983606557,0.5126434426229508,0.0792725409836065,0.1393442622950819,0.07381789980460225
100,CMI,40.03856083,-88.27653916,56,0.0002215942044637,4,0.6557991803278689,0.4979508196721312,0.5434426229508197,0.6802049180327869,0.6628688524590165,0.23579641453711914
101,CMX,47.16841694,-88.48906944,15,5.007942544244087e-05,4,0.457561475409836,0.6659836065573771,0.506188524590164,0.4619590163934426,0.4968852459016393,-0.19114601509325557
102,CNM,32.33744444,-104.26336111,5,1.223541959589554e-05,3,0.6623155737704918,0.7950819672131147,0.4802459016393443,0.676611680327869,0.7947131147540983,-0.03738513879931571
103,CNY,38.75763083,-109.7534625,8,0.0001082579061073,3,0.8214754098360656,0.5881147540983607,0.4970081967213114,0.827826844262295,0.79625,0.12843041928227472
104,COD,44.52019444,-109.02380555,19,0.000173559516516,3,0.4933196721311476,0.5409836065573771,0.4763729508196722,0.4450768442622951,0.4754098360655738,-0.19848264487792844
105,COE,47.77430555,-116.81958333,8,3.964292861683723e-05,3,0.7140983606557377,0.6823770491803279,0.5095286885245902,0.692296106557377,0.6830532786885246,-0.006549505923248433
106,COS,38.80581666,-104.70077638,159,0.0157320944130973,3,0.0613729508196721,0.0307377049180327,0.5014139344262295,0.0330655737704918,0.0286885245901639,-0.018067634705989863
107,COU,38.81773555,-92.21779194,47,0.0005512227204334,2,0.3222131147540984,0.3913934426229508,0.5132581967213115,0.3426280737704918,0.4405737704918033,-0.1991797160538054
108,CPR,42.90587472,-106.46364861,34,0.0004495689307098,3,0.5168032786885246,0.4139344262295082,0.4350614754098361,0.5588268442622952,0.5840983606557377,-0.010092220005844754
109,CPS,38.57036111,-90.15508333,63,0.0013122138366353,4,0.3551844262295082,0.2950819672131147,0.462233606557377,0.3677213114754097,0.3237704918032787,-0.04957604642433466
110,CRP,27.77219444,-97.50241666,78,0.000565856069961,2,0.3663524590163934,0.3872950819672131,0.5073360655737705,0.4428002049180328,0.4467213114754098,0.059710912850301945
111,CRW,38.37601305,-81.59289361,43,0.0001443040715743,1,0.766311475409836,0.5573770491803279,0.5170081967213115,0.7170594262295082,0.8014959016393443,0.15596663100431396
112,CSG,32.5163275,-84.93887027,30,5.193531235229126e-05,2,0.8108811475409836,0.6598360655737705,0.5107377049180328,0.8150133196721312,0.8040983606557377,0.19011000602047634
113,CVG,39.0488375,-84.66782083,160,0.0041306009075334,1,0.0627459016393442,0.1475409836065573,0.447827868852459,0.0878422131147541,0.1454918032786885,0.09422677139355672
114,CVN,34.42659025,-103.07758002,2,0.0,2,0.8320901639344263,0.9344262295081968,0.4766188524590164,0.8147407786885248,0.8183811475409837,0.04678963465140773
115,CWA,44.77778305,-89.66591111,22,7.398696346013218e-05,4,0.7865983606557377,0.6290983606557378,0.474016393442623,0.7885348360655738,0.8360245901639345,0.1711040711755636
116,CWF,30.21058694,-93.14318916,8,6.165890782961624e-06,3,0.8229713114754099,0.8360655737704918,0.4755532786885246,0.8127971311475409,0.8020696721311477,0.11422025840211658
117,CYS,41.15563888,-104.81047222,16,7.235241751748329e-05,3,0.721127049180328,0.6331967213114754,0.5128483606557378,0.7408883196721312,0.6823360655737706,0.08277005629728795
118,DAB,29.17990888,-81.05804222,52,0.0002009729778302,1,0.5402049180327869,0.5061475409836066,0.5086065573770492,0.4764549180327869,0.525594262295082,-0.03897912341373316
119,DAL,32.84594472,-96.85087666,164,0.0106158187385793,2,0.0573770491803278,0.0594262295081967,0.5492622950819673,0.0644467213114754,0.0778688524590164,0.041322227380721485
120,DAY,39.90225222,-84.21941222,129,0.0036654818942393,1,0.1086065573770491,0.1639344262295082,0.5489549180327868,0.110046106557377,0.1598360655737705,-0.038671521387890276
121,DBQ,42.402,-90.70947222,12,1.4532298992245498e-06,4,0.840922131147541,0.8790983606557378,0.4660655737704918,0.8245000000000001,0.7984836065573772,0.15641409665638573
122,DCA,38.85144027,-77.03772138,146,0.0042729756060032,1,0.0940573770491803,0.1413934426229508,0.4908196721311476,0.1016926229508196,0.1434426229508197,0.03520188363456604
123,DDC,37.76311111,-99.96541666,8,2.9191962339206304e-05,3,0.6322131147540984,0.709016393442623,0.4897336065573771,0.6305071721311475,0.8155532786885247,-0.06825454433920408
124,DEC,39.8345625,-88.86568916,5,2.711754837815396e-06,4,0.8126639344262295,0.8688524590163935,0.5032786885245901,0.7981629098360655,0.8087500000000001,0.09420071720999024
125,DEN,39.86166666,-104.67316666,237,0.0640797979924331,3,0.0061475409836065,0.0020491803278688,0.5330327868852459,0.0042756147540983,0.0020491803278688,-0.035321057228488564
126,DFW,32.89723305,-97.03769472,214,0.0186419725935292,2,0.0102459016393442,0.0225409836065573,0.4835040983606557,0.0105747950819672,0.0307377049180327,0.17920672190751197
127,DHN,31.32102777,-85.44947222,16,9.543425792632538e-06,2,0.8182786885245902,0.8135245901639344,0.5234836065573771,0.8284221311475412,0.8042213114754099,0.13212674919313538
128,DIK,46.80047361,-102.80443527,12,2.998275143538481e-05,3,0.7610040983606557,0.7028688524590164,0.478094262295082,0.7124805327868853,0.5412090163934427,0.03420743182929409
129,DLG,59.04466666,-158.5055,7,6.6192894544860465e-06,0,0.6836680327868853,0.8319672131147542,0.5234426229508197,0.6259620901639346,0.5225409836065574,-0.020992448855654433
130,DLH,46.84206975,-92.19323722,34,0.0003283348011401,4,0.7415368852459017,0.4487704918032787,0.4980532786885246,0.7240071721311475,0.8171106557377049,0.1660194995104729
131,DOV,39.12953888,-75.46596111,10,4.711100445794133e-06,1,0.7542213114754098,0.8463114754098361,0.5154303278688525,0.7663852459016394,0.8126024590163935,0.037329594966697965
132,DRO,37.15152777,-107.75377777,33,0.0005731830883535,3,0.318094262295082,0.3831967213114754,0.5196516393442623,0.3437274590163934,0.3340163934426229,-0.2313076692025799
133,DRT,29.37420694,-100.92715694,20,1.4122280612262208e-05,2,0.7449590163934428,0.7868852459016393,0.4810450819672131,0.779513319672131,0.8227663934426229,0.10367614421447624
134,DSM,41.53397277,-93.66307222,118,0.0018575112838669,4,0.1766598360655737,0.2540983606557377,0.536905737704918,0.1803094262295082,0.1680327868852459,0.04044039726802817
135,DTW,42.21243111,-83.35339333,193,0.0198160981460728,4,0.0225409836065573,0.0204918032786885,0.4850819672131147,0.0289139344262295,0.026639344262295,0.1291614081036349
136,DUJ,41.17827777,-78.89869444,6,2.0843880714505695e-05,1,0.5222950819672131,0.7438524590163935,0.4811680327868853,0.5139241803278689,0.5362704918032787,-0.2357559414954592
137,DUT,53.89894444,-166.54502777,7,1.6137452127514743e-05,0,0.5776024590163935,0.7745901639344263,0.5147950819672131,0.6041557377049181,0.670389344262295,-0.04287520916559984
138,DVL,48.11659083,-98.90998805,6,9.92881127193643e-06,3,0.8137704918032788,0.8094262295081968,0.4823360655737705,0.7764170081967213,0.8073360655737706,0.06756244647141973
139,EAR,40.72704055,-99.00677,11,6.104139875551624e-05,3,0.5934631147540984,0.6475409836065574,0.501577868852459,0.6079559426229509,0.5828278688524591,-0.07569022514638402
140,EAT,47.39880555,-120.20683333,6,9.864523407827124e-06,3,0.7486680327868853,0.8114754098360656,0.4885655737704918,0.7559825819672132,0.8064139344262294,0.04712853631814473
141,EAU,44.86580555,-91.48425,12,4.046128578593996e-06,4,0.7895081967213115,0.8504098360655739,0.4887909836065574,0.8061506147540985,0.7960860655737706,0.13804389669838335
142,ECP,30.35824083,-85.79560222,65,0.000534338672509,2,0.3916393442622951,0.3954918032786885,0.517172131147541,0.3634610655737705,0.3831967213114754,-0.0859838497624279
143,EFD,29.60733333,-95.15875,4,2.659285298457557e-06,2,0.8469057377049182,0.8709016393442623,0.5126434426229508,0.8275553278688526,0.8088934426229509,0.06983031801482042
144,EGE,39.64275,-106.91594444,41,0.0003342487730812,3,0.5365983606557377,0.4467213114754098,0.4979098360655737,0.5463780737704919,0.5660655737704918,0.01425093812894529
145,EKO,40.82499861,-115.7913375,3,2.1125391876019297e-07,3,0.8220901639344262,0.9098360655737704,0.4625204918032787,0.825876024590164,0.81625,0.1017282486443204
146,ELM,42.15985472,-76.89174777,18,4.3248679749276815e-05,1,0.8318647540983607,0.6762295081967213,0.5057991803278689,0.8306372950819672,0.8032786885245902,0.14226220776720577
147,ELP,31.80733333,-106.37636111,125,0.0040516041723888,3,0.1321926229508196,0.1495901639344262,0.5182172131147541,0.1244375,0.1639344262295082,-0.007136782167627281
148,ENA,60.57327777,-151.24483333,16,0.001023709792158,0,0.3285040983606557,0.3114754098360656,0.5074590163934426,0.3906629098360655,0.0143442622950819,-0.21834274050078356
149,ERI,42.08308333,-80.17394444,20,2.104190932005994e-05,1,0.8268852459016394,0.7418032786885246,0.4717213114754098,0.8273678278688525,0.7997950819672132,0.1494184890897039
150,ESC,45.72267416,-87.09371583,9,1.630925076578062e-05,4,0.7829713114754098,0.7725409836065574,0.5399795081967214,0.7784221311475411,0.7812295081967213,0.09484574711863691
151,EUG,44.12458333,-123.21197222,75,0.0014326462692018,3,0.3576434426229508,0.2848360655737705,0.5244672131147541,0.3131014344262295,0.1864754098360656,-0.05363598851479323
152,EVV,38.04080416,-87.52849361,38,0.0001665381583985,2,0.8186680327868853,0.5430327868852459,0.4559631147540983,0.8143206967213116,0.8088524590163936,0.22948732636721803
153,EWB,41.67656611,-70.95783611,7,5.204282330364725e-06,1,0.7745081967213114,0.8422131147540984,0.4638729508196721,0.7883555327868852,0.7902868852459017,0.04392470006388349
154,EWN,35.07285444,-77.04301972,11,1.3034551296316136e-05,1,0.8294467213114755,0.7909836065573771,0.4842008196721311,0.8097704918032788,0.7878688524590165,0.08577176457666358
155,EWR,40.69248055,-74.16868777,184,0.0125685160911613,1,0.0379303278688524,0.0450819672131147,0.5346926229508198,0.0418022540983606,0.0737704918032786,0.10342052080438979
156,EYW,24.55611972,-81.75995583,53,0.0001899337734003,1,0.7339959016393443,0.5163934426229508,0.442827868852459,0.7213586065573769,0.7815573770491803,0.21113692416201923
157,FAI,64.81535555,-147.85666666,24,0.0052145330645117,0,0.3694262295081967,0.1209016393442623,0.5423975409836066,0.3428032786885245,0.0163934426229508,-0.25885463045905094
158,FAR,46.92063888,-96.81575,84,0.006378221322051,4,0.1972950819672131,0.1065573770491803,0.5342418032786885,0.1745911885245901,0.1229508196721311,-0.17577541119608137
159,FAT,36.77655555,-119.71883333,81,0.0016135018797218,3,0.2277868852459016,0.2704918032786885,0.501516393442623,0.2346567622950819,0.1741803278688524,-0.10279004880357259
160,FAY,34.99121111,-78.88027416,31,0.0002106590518535,1,0.4825204918032787,0.5020491803278688,0.5221516393442623,0.4931967213114754,0.3565573770491803,-0.12991363501163644
